ID,ペア,is_sudden_severe,is_numbness,is_behavior,label_sudden_severe,label_numbness,label_behavior
behavior_1_2830,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: いいえ、同僚は頭を押さえていますが、受け答えははっきりしていていつもと変わりありません。",False,False,True,False,False,1
behavior_2_2831,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: 今は本人のそばにいないので、いつもと違う様子があるかは確認できません。",False,False,True,False,False,2
behavior_2_2832,"Dispatcher: 何か変わったことはありますか？
Caller: 弟から頭が痛いと連絡が来ただけで、受け答えや行動が普段と違うかまでは分かりません。",False,False,True,False,False,2
behavior_2_2833,"Dispatcher: いつも通りに見えますか？
Caller: そこはまだ見ていなくて、変な受け答えがあるかどうかは確認できていません。",False,False,True,False,False,2
behavior_2_2834,"Dispatcher: ぼんやりしている、返事がおかしいなど、普段と違う様子は見えますか？
Caller: 電話で頭痛を訴えられただけなので、普段と違う振る舞いがあるかは分かりません。",False,False,True,False,False,2
behavior_2_2835,"Dispatcher: 普段と違う振る舞いはありますか？
Caller: まだ直接見ていないので、その点は分かりません。",False,False,True,False,False,2
behavior_-1_2836,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: いいえ、娘ですが手足は普通に動いていて、しびれもないようです。",False,False,True,False,False,-1
behavior_-1_2837,"Dispatcher: いつもの頭痛ではなく、急に強い痛みが出た感じですか？
Caller: はい、夫がさっき急に頭を押さえて、今までにないくらいひどく痛いと言い出しました。",False,False,True,False,False,-1
behavior_-1_2838,"Dispatcher: 体の様子で気になることはありますか？
Caller: 頭が痛いとしか聞けておらず、しびれや麻痺があるかは分かりません。",False,False,True,False,False,-1
behavior_-1_2839,"Dispatcher: いつもの軽い頭痛ということでよいですか？
Caller: はい、急にひどくなったわけではなく、朝から少しずつ痛くなってきたようです。",False,False,True,False,False,-1
behavior_-1_2840,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: 同僚からメッセージが来ただけで、しびれや動かしにくさまでは確認できていません。",False,False,True,False,False,-1
behavior_0_2841,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: はい、父ですが、さっきから話がちぐはぐでいつものように会話できません。",False,False,True,False,False,0
behavior_0_2842,"Dispatcher: 何か変わったことはありますか？
Caller: はい、妹なんですが、呼びかけても見当違いの返事をしていて明らかに様子がおかしいです。",False,False,True,False,False,0
behavior_0_2843,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: はい、友人ですが急に無言になったり、同じ質問を繰り返したりしています。",False,False,True,False,False,0
behavior_0_2844,"Dispatcher: 受け答えが変だったり、いつもと違う行動はありますか？
Caller: はい、同僚が机の周りをうろうろしていて、問いかけにも的外れな返事をしています。",False,False,True,False,False,0
behavior_0_2845,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: はい、母の受け答えが鈍くて、いつものような反応ではありません。",False,False,True,False,False,0
behavior_1_2846,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: いいえ、兄ですが、会話も行動もいつも通りです。",False,False,True,False,False,1
behavior_1_2847,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: いいえ、夫は頭痛を訴えていますが、返事はしっかりしていて普段と変わりません。",False,False,True,False,False,1
behavior_1_2848,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: いいえ、娘は普通に話せていて、特に変わった様子はありません。",False,False,True,False,False,1
behavior_1_2849,"Dispatcher: ぼんやりしている、返事がおかしいなど、普段と違う様子はありますか？
Caller: いいえ、同僚は受け答えも正常で、行動もいつも通りです。",False,False,True,False,False,1
behavior_1_2850,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: いいえ、友人ですが、意識もはっきりしていて話し方や様子に変化はありません。",False,False,True,False,False,1
behavior_2_2851,"Dispatcher: 受け答えが変だったり、いつもと違う行動をしている様子はありますか？
Caller: 職場の同僚から頭痛で休憩室にいると聞いただけで、普段と違う振る舞いがあるかまでは見れていません。",False,False,True,False,False,2
behavior_2_2852,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: まだ本人に会えていないので、いつもと違う様子かどうかは分かりません。",False,False,True,False,False,2
behavior_2_2853,"Dispatcher: 何かいつもと違う振る舞いはありますか？
Caller: 頭が痛いとは聞いていますが、普段と違う行動があるかは確認できていません。",False,False,True,False,False,2
behavior_2_2854,"Dispatcher: いつも通りに見えますか？
Caller: 今は電話で連絡を受けただけなので、普段と違う振る舞いがあるかどうかは判断できません。",False,False,True,False,False,2
behavior_2_2855,"Dispatcher: 今日は普通に過ごせている感じですか？
Caller: 友人づてに頭痛と聞いただけで、いつもと違う様子かはまだ分からないです。",False,False,True,False,False,2
behavior_-1_2856,"Dispatcher: いきなり強い頭痛が出た感じではありますか？
Caller: いいえ、朝から少しずつ痛くなってきたようで、急にひどくなったわけではありません。",False,False,True,False,False,-1
behavior_-1_2857,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: 夫を見ていますが、手足のしびれも麻痺もなく、普通に動かせています。",False,False,True,False,False,-1
behavior_-1_2858,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: いいえ、急にではなく、昼ごろからだんだん痛くなってきたそうです。",False,False,True,False,False,-1
behavior_-1_2859,"Dispatcher: ちゃんと歩けていますか？
Caller: 今は別の部屋に寝かせていて見えていないので、しびれや動かしにくさがあるかは確認できません。",False,False,True,False,False,-1
behavior_-1_2860,"Dispatcher: しびれや麻痺はありますか？
Caller: いいえ、しびれや麻痺はないです。",False,False,True,False,False,-1
behavior_0_2861,"Dispatcher: 何か変わった様子はありますか？
Caller: はい、返事がちぐはぐで普段の受け答えと違います。",False,False,True,False,False,0
behavior_0_2862,"Dispatcher: いつもと違う様子はありますか？
Caller: はい、母が同じことを何度も聞き返してきて、会話がかみ合いません。",False,False,True,False,False,0
behavior_0_2863,"Dispatcher: 普段と違う行動をしていますか？
Caller: はい、同僚が急に落ち着きなく歩き回っていて、質問しても要領を得ない返事です。",False,False,True,False,False,0
behavior_0_2864,"Dispatcher: 何かいつもと違う振る舞いはありますか？
Caller: はい、受け答えがおかしくて、ぼんやりしています。",False,False,True,False,False,0
behavior_0_2865,"Dispatcher: ぼんやりしているとか、返事がおかしいなど普段と違う様子はありますか？
Caller: あります。弟が話しかけても反応が鈍くて、いつものように会話できません。",False,False,True,False,False,0
behavior_1_2866,"Dispatcher: 何か変わった様子はありますか？
Caller: いいえ、受け答えはしっかりしていて普段通りです。",False,False,True,False,False,1
behavior_1_2867,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: いいえ、頭痛はありますが、話し方や行動はいつも通りです。",False,False,True,False,False,1
behavior_1_2868,"Dispatcher: ぼんやりしている、返事がおかしいなどの様子はありますか？
Caller: いいえ、妻は会話も普通で、受け答えもしっかりしていていつもと変わりません。",False,False,True,False,False,1
behavior_1_2869,"Dispatcher: 何かいつもと違う振る舞いはありますか？
Caller: いいえ、様子は普段と同じです。",False,False,True,False,False,1
behavior_1_2870,"Dispatcher: 普段と違う行動をしていますか？
Caller: いいえ、行動や受け答えはいつも通りです。",False,False,True,False,False,1
behavior_2_2871,"Dispatcher: 何か変わったことはありますか？
Caller: 今は本人からメッセージが来ただけで、普段と違う振る舞いがあるかは確認できません。",False,False,True,False,False,2
behavior_2_2872,"Dispatcher: ぼんやりしている、返事がおかしいなど、普段と違う様子は見えますか？
Caller: 祖母から頭が痛いと電話があっただけで、実際の様子は見えていないので普段と違う振る舞いがあるか分かりません。",False,False,True,False,False,2
behavior_2_2873,"Dispatcher: いつも通りに見えますか？
Caller: 会社から連絡を受けただけで現場にいないので、普段と違う様子かどうかは判断できません。",False,False,True,False,False,2
behavior_2_2874,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: そこまでは分かりません。まだ直接会っていません。",False,False,True,False,False,2
behavior_2_2875,"Dispatcher: 受け答えが変だったり、いつもと違う行動はありますか？
Caller: 子どもから頭痛でつらいと連絡が来ただけで、話し方や様子が普段と違うかまでは確認できていません。",False,False,True,False,False,2
behavior_-1_2876,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: 娘から頭が痛いとだけ電話があって、急に始まったのか、どれくらい強いのかまでは確認できていません。",False,False,True,False,False,-1
behavior_-1_2877,"Dispatcher: 頭の痛みは、急に出た強い痛みですか？
Caller: はい、さっきまで普通に話していたのに、急に頭を押さえて今までで一番ひどい痛みだと言っています。",False,False,True,False,False,-1
behavior_-1_2878,"Dispatcher: しびれや麻痺はありますか？
Caller: はい、左腕がしびれて力が入りにくいと言っています。",False,False,True,False,False,-1
behavior_-1_2879,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: はい、右足がしびれていて、うまく踏ん張れないようです。",False,False,True,False,False,-1
behavior_-1_2880,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: いいえ、昨日から続いている鈍い痛みで、急に強く出たものではありません。",False,False,True,False,False,-1
behavior_0_2881,"Dispatcher: 受け答えが変だったり、普段と違う行動はありますか？
Caller: はい、妻なんですが、同じことを何度も聞き返してきて会話がかみ合いません。",False,False,True,False,False,0
behavior_0_2882,"Dispatcher: いつもと違う様子や振る舞いは見られますか？
Caller: はい、同僚ですけど、さっきから机の前でぼんやりしていて呼んでも反応が鈍いです。",False,False,True,False,False,0
behavior_0_2883,"Dispatcher: 普段と違う振る舞いはありますか？
Caller: はい、少し様子がおかしくて、受け答えがいつもより変です。",False,False,True,False,False,0
behavior_0_2884,"Dispatcher: いつも通りに見えますか？
Caller: いいえ、父なんですが落ち着きがなくて、同じ場所をうろうろしています。",False,False,True,False,False,0
behavior_0_2885,"Dispatcher: 何か変わった様子はありますか？
Caller: はい、普段より明らかに受け答えがおかしいです。",False,False,True,False,False,0
behavior_1_2886,"Dispatcher: いつも通りに見えますか？
Caller: はい、頭痛はありますが、話し方も行動も普段と変わりません。",False,False,True,False,False,1
behavior_1_2887,"Dispatcher: 何か変わった様子はありますか？
Caller: いいえ、特に普段と違う様子はありません。",False,False,True,False,False,1
behavior_1_2888,"Dispatcher: ぼんやりしている、返事がおかしいなど、普段と違う振る舞いはありますか？
Caller: いいえ、娘ですが受け答えはしっかりしていて、行動もいつも通りです。",False,False,True,False,False,1
behavior_1_2889,"Dispatcher: いつもと違う振る舞いや様子はありますか？
Caller: いいえ、普段どおり会話できていますし、特におかしな行動もありません。",False,False,True,False,False,1
behavior_1_2890,"Dispatcher: 受け答えが変だったり、様子がおかしい感じはありますか？
Caller: 友人ですが、頭を痛がってはいますけど、話し方も態度もいつも通りです。",False,False,True,False,False,1
behavior_2_2891,"Dispatcher: 何か変わった様子はありますか？
Caller: 頭が痛いとは聞いていますが、普段と違う振る舞いがあるかは分かりません。",False,False,True,False,False,2
behavior_2_2892,"Dispatcher: 普段と違う振る舞いはありますか？
Caller: 今は本人と別の場所にいるので、様子がいつもと違うかまでは確認できていません。",False,False,True,False,False,2
behavior_2_2893,"Dispatcher: いつも通りに見えますか？
Caller: それが、会社から連絡を受けただけで、受け答えや行動の様子までは見ていないんです。",False,False,True,False,False,2
behavior_2_2894,"Dispatcher: 何か変わった様子はありますか？
Caller: まだ直接会っていないので、普段と違う振る舞いがあるかは分かりません。",False,False,True,False,False,2
behavior_2_2895,"Dispatcher: いつも通りに見えますか？
Caller: メッセージで頭痛と来ただけなので、変な行動をしているかどうかは確認できません。",False,False,True,False,False,2
behavior_-1_2896,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: 今は電話で聞いただけで、しびれや麻痺があるかはまだ分かりません。",False,False,True,False,False,-1
behavior_-1_2897,"Dispatcher: 手足のしびれや動かしにくさはありますか？
Caller: はい、母ですが右手がしびれて力が入りにくいと言っています。",False,False,True,False,False,-1
behavior_-1_2898,"Dispatcher: いつもの頭痛ではなく、急に強い痛みが出た感じですか？
Caller: そこまでは聞けておらず、突然だったのか痛みがどれほど強いのかは分かりません。",False,False,True,False,False,-1
behavior_-1_2899,"Dispatcher: しびれや麻痺はありますか？
Caller: しびれや麻痺があるかは分かりません。",False,False,True,False,False,-1
behavior_-1_2900,"Dispatcher: さっきまで普通だったのに急にひどい頭痛になった感じですか？
Caller: 息子から頭が痛いとだけ連絡があって、急に始まったのか強い痛みなのかは確認できていません。",False,False,True,False,False,-1
behavior_0_2901,"Dispatcher: 普段と違う振る舞いや受け答えはありますか？
Caller: はい、兄なんですが、自分のいる場所が分からないようなことを言っていて明らかに様子が変です。",False,False,True,False,False,0
behavior_0_2902,"Dispatcher: いつもと違う振る舞いはありますか？
Caller: はい、返事はしていますが、なんだか要領を得なくて普段と違います。",False,False,True,False,False,0
behavior_0_2903,"Dispatcher: いつも通りに過ごせていますか？
Caller: いいえ、同居の祖母ですが、急に服を何度も着直し始めて落ち着かない様子です。",False,False,True,False,False,0
behavior_0_2904,"Dispatcher: ぼんやりしている、返事がおかしいなど、普段と違う様子はありますか？
Caller: はい、夫ですが質問しても見当違いの返事をしていて、明らかにいつもと違います。",False,False,True,False,False,0
behavior_0_2905,"Dispatcher: いつも通りに見えますか？
Caller: いいえ、友人なんですが、急に黙り込んだり意味の通らないことを言ったりしています。",False,False,True,False,False,0
behavior_1_2906,"Dispatcher: いつも通りに見えますか？
Caller: はい、弟ですが頭痛はあるものの受け答えは普通で、変わった行動もありません。",False,False,True,False,False,1
behavior_1_2907,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: いいえ、会話も普通にできていますし、いつもと変わりません。",False,False,True,False,False,1
behavior_1_2908,"Dispatcher: ぼんやりしている、返事がおかしいなど、普段と違う振る舞いはありますか？
Caller: いいえ、同僚ですが受け答えはしっかりしていて、様子も普段どおりです。",False,False,True,False,False,1
behavior_1_2909,"Dispatcher: いつもと違う様子や行動はありますか？
Caller: いいえ、母は頭痛を訴えていますが、話し方や行動は普段と同じです。",False,False,True,False,False,1
behavior_1_2910,"Dispatcher: 受け答えが変、落ち着きがないなど、いつもと違う行動はありますか？
Caller: いいえ、職場の先輩ですが、痛がってはいるものの会話は普通で行動も特に変ではありません。",False,False,True,False,False,1
behavior_2_2911,"Dispatcher: 何か変わった様子はありますか？
Caller: 頭が痛いとは聞いていますが、普段と違う振る舞いがあるかはまだ分かりません。",False,False,True,False,False,2
behavior_2_2912,"Dispatcher: いつもと違う行動や受け答えはありますか？
Caller: 今は職場から連絡を受けただけで本人を見ていないので、普段と違う様子があるかは確認できません。",False,False,True,False,False,2
behavior_2_2913,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: 友人から頭痛でつらいとメッセージが来ただけで、様子までは分かっていません。",False,False,True,False,False,2
behavior_2_2914,"Dispatcher: ぼんやりしている、返事がおかしいなど、いつもと違う様子は見えますか？
Caller: 今は別の階にいて本人のところへ行けておらず、受け答えや行動が普段と違うかは確認できません。",False,False,True,False,False,2
behavior_2_2915,"Dispatcher: 何かいつもと違う振る舞いはありますか？
Caller: 娘から頭が痛いと電話があっただけで、今はそばにいないので普段と違う行動があるかは分かりません。",False,False,True,False,False,2
behavior_-1_2916,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: いいえ、朝から少しずつ痛くなってきたようで、急にひどくなった感じではありません。",False,False,True,False,False,-1
behavior_-1_2917,"Dispatcher: 頭の痛みは、急に出た強い痛みですか？
Caller: 同僚から頭痛がすると連絡をもらっただけで、急に始まったのか、どれくらい強いのかまでは聞けていません。",False,False,True,False,False,-1
behavior_-1_2918,"Dispatcher: いつもの頭痛という感じですか？
Caller: いいえ、さっき急にものすごく痛いと言ってうずくまったので、普段の頭痛とは違います。",False,False,True,False,False,-1
behavior_-1_2919,"Dispatcher: いつもの軽い頭痛ということでよいですか？
Caller: そこは分かりません。急に強くなったのかどうかまでは確認できていません。",False,False,True,False,False,-1
behavior_-1_2920,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: はい、夫がさっきまで普通だったのに急に頭を押さえて、今までで一番痛いと言っています。",False,False,True,False,False,-1
behavior_0_2921,"Dispatcher: 何か変わった様子はありますか？
Caller: はい、母は質問しても話がかみ合わず、いつもよりぼんやりしています。",False,False,True,False,False,0
behavior_0_2922,"Dispatcher: いつもどおりに受け答えできていますか？
Caller: いいえ、同僚なんですが返事がちぐはぐで、急に同じことを何度も言っています。",False,False,True,False,False,0
behavior_0_2923,"Dispatcher: 普段と同じ様子ですか？
Caller: いや、少しおかしい感じです。",False,False,True,False,False,0
behavior_0_2924,"Dispatcher: 何かいつもと違う行動はありますか？
Caller: はい、父が部屋の中を落ち着かず歩き回っていて、呼びかけても反応が鈍いです。",False,False,True,False,False,0
behavior_0_2925,"Dispatcher: 受け答えや様子で変なところはありますか？
Caller: あります。友人なんですが、簡単な質問にも答えがずれていて、急に黙り込んだりします。",False,False,True,False,False,0
behavior_1_2926,"Dispatcher: 何か変わった様子はありますか？
Caller: 夫は頭痛は訴えていますが、受け答えは普段どおりで変わった行動はありません。",False,False,True,False,False,1
behavior_1_2927,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: いいえ、会話も普通にできていますし、様子はいつもと変わりません。",False,False,True,False,False,1
behavior_1_2928,"Dispatcher: ぼんやりしている、返事がおかしいなど、いつもと違う様子はありますか？
Caller: いいえ、娘は頭が痛いと言っていますが、受け答えははっきりしていて行動も普段どおりです。",False,False,True,False,False,1
behavior_1_2929,"Dispatcher: 何か変わったことはありますか？
Caller: いえ、頭痛以外は特にいつもと変わらないです。",False,False,True,False,False,1
behavior_1_2930,"Dispatcher: いつもどおりに受け答えできていますか？
Caller: はい、同僚ですが会話は普通で、混乱した様子やおかしな行動はありません。",False,False,True,False,False,1
behavior_2_2931,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: 息子から頭痛がするとだけ連絡があって、今向かっているところなので様子までは分かりません。",False,False,True,False,False,2
behavior_2_2932,"Dispatcher: ぼんやりしている、返事がおかしいなど、普段と違う様子は見えますか？
Caller: 祖母の施設から電話を受けただけで、私自身は見ていないので受け答えが変かどうかは確認できません。",False,False,True,False,False,2
behavior_2_2933,"Dispatcher: 何かいつもと違う振る舞いはありますか？
Caller: 友達が頭痛で休んでいると聞いただけで、行動や話し方が普段と違うかは分からないです。",False,False,True,False,False,2
behavior_2_2934,"Dispatcher: 何か変わった様子はありますか？
Caller: 今は本人の姿が見えないので、普段と違う振る舞いがあるかは確認できません。",False,False,True,False,False,2
behavior_2_2935,"Dispatcher: 受け答えが変、落ち着きがないなど、いつもと違う様子はありますか？
Caller: 妹から短い連絡が来ただけで、実際の様子は見ていないのでそこまでは分かりません。",False,False,True,False,False,2
behavior_-1_2936,"Dispatcher: 頭の痛みは、急に出た強い痛みか確認できますか？
Caller: 近くにいないので、突然なのか激しい痛みなのかは確認できません。",False,False,True,False,False,-1
behavior_-1_2937,"Dispatcher: しびれや麻痺はありますか？
Caller: あります、左手がしびれて力も入りにくいと本人が言っています。",False,False,True,False,False,-1
behavior_-1_2938,"Dispatcher: さっきまで普通だったのに、急に我慢できないほど頭が痛くなった感じですか？
Caller: ビデオ通話ではなくメッセージだけで連絡が来たので、急に始まったのか、どれほど強いのかまでは分かりません。",False,False,True,False,False,-1
behavior_-1_2939,"Dispatcher: いつもの頭痛ではなく、突然の激しい痛みですか？
Caller: いいえ、昼ごろからじわじわ痛くなってきたそうで、急にひどくなったわけではありません。",False,False,True,False,False,-1
behavior_-1_2940,"Dispatcher: しびれや麻痺はありますか？
Caller: 今は電話で話しただけなので、手足のしびれや麻痺があるかは確認できません。",False,False,True,False,False,-1
behavior_0_2941,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: はい、さっきから同じことを何度も聞き返していて、受け答えがいつもと明らかに違います。",False,False,True,False,False,0
behavior_0_2942,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: はい、なんだか様子がおかしくて、いつもみたいな受け答えじゃありません。",False,False,True,False,False,0
behavior_0_2943,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: はい、落ち着きがなくて、普段と違う感じです。",False,False,True,False,False,0
behavior_0_2944,"Dispatcher: ぼんやりしている、返事がおかしいなど、普段と違う様子は見えますか？
Caller: はい、職場の同僚なんですが、質問しても話がかみ合わず、急に机の上を探し回るなどいつもと違う行動をしています。",False,False,True,False,False,0
behavior_0_2945,"Dispatcher: 受け答えが変、落ち着きがない、いつもと違う行動をしている感じはありますか？
Caller: はい、母なんですが、頭が痛いと言ったあと急に無口になって、呼びかけても反応が鈍く、普段の様子ではありません。",False,False,True,False,False,0
behavior_1_2946,"Dispatcher: いつもより元気で普通に過ごしていますか？
Caller: いいえ、頭は痛がっていますが、受け答えは普段どおりで、行動も特に変わったところはありません。",False,False,True,False,False,1
behavior_1_2947,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: いいえ、夫は頭痛を訴えていますが、会話はしっかりできていて、いつもと変わった様子はありません。",False,False,True,False,False,1
behavior_1_2948,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: いいえ、頭が痛い以外は受け答えも普通で、普段と違う行動はありません。",False,False,True,False,False,1
behavior_1_2949,"Dispatcher: ぼんやりしている、返事がおかしいなど、普段と違う様子は見えますか？
Caller: いいえ、少しつらそうではありますが、話し方や様子はいつもどおりです。",False,False,True,False,False,1
behavior_1_2950,"Dispatcher: 何か変わったことはありますか？
Caller: いいえ、痛がってはいますが、特におかしな様子はないです。",False,False,True,False,False,1
behavior_2_2951,"Dispatcher: 何か変わったことはありますか？
Caller: 頭が痛いとだけ連絡があって、普段と違う様子があるかまでは分かりません。",False,False,True,False,False,2
behavior_2_2952,"Dispatcher: いつもより元気で普通に過ごしていますか？
Caller: そこは分かりません。私は今まだ現場に着いていなくて、普段と違う行動があるか確認できていません。",False,False,True,False,False,2
behavior_2_2953,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: 友人から頭痛の連絡だけ受けていて、受け答えや行動がいつもと違うかどうかはまだ見られていません。",False,False,True,False,False,2
behavior_2_2954,"Dispatcher: 何か変わったことはありますか？
Caller: それがまだ分からなくて、頭痛以外の様子は確認できていません。",False,False,True,False,False,2
behavior_2_2955,"Dispatcher: 何か変わったことはありますか？
Caller: 普段と違う振る舞いがあるかは分かりません。",False,False,True,False,False,2
behavior_-1_2956,"Dispatcher: しびれや麻痺はありますか？
Caller: 頭が痛いとだけ聞いていて、しびれや麻痺があるかは分かりません。",False,False,True,False,False,-1
behavior_-1_2957,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: 今は本人のそばにいないので、しびれや麻痺があるかは確認できません。",False,False,True,False,False,-1
behavior_-1_2958,"Dispatcher: いつもの軽い頭痛ということでよいですか？
Caller: いいえ、さっき急に『今までで一番痛い』と言い出して、その場にしゃがみ込んだそうです。",False,False,True,False,False,-1
behavior_-1_2959,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: いいえ、朝から少しずつ痛くなってきたようで、急に強く出た感じではないです。",False,False,True,False,False,-1
behavior_-1_2960,"Dispatcher: 片側の手足にしびれや動かしにくさがあるか見られますか？
Caller: ビデオ通話では顔しか見えていなくて、手足のしびれや麻痺までは確認できません。",False,False,True,False,False,-1
behavior_0_2961,"Dispatcher: 何か変わったことはありますか？
Caller: はい、弟なんですが、呼んでも返事がちぐはぐで、急に立ち上がって別の部屋に行こうとするなど明らかに普段と違います。",False,False,True,False,False,0
behavior_0_2962,"Dispatcher: 何か変わったことはありますか？
Caller: はい、受け答えがおかしくて普段と違います。",False,False,True,False,False,0
behavior_0_2963,"Dispatcher: 何か変わったことはありますか？
Caller: はい、いつもと様子が違って変です。",False,False,True,False,False,0
behavior_0_2964,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: はい、同僚ですが、簡単な質問にも答えがずれていて、ぼんやりしており普段のしっかりした様子ではありません。",False,False,True,False,False,0
behavior_0_2965,"Dispatcher: いつもより元気で普通に過ごしていますか？
Caller: いいえ、父は痛みのあと急に怒りっぽくなって、話しかけても要領を得ない返し方で、明らかに普段と違います。",False,False,True,False,False,0
behavior_1_2966,"Dispatcher: 何か変わったことはありますか？
Caller: いいえ、頭痛はありますが、様子はいつもどおりです。",False,False,True,False,False,1
behavior_1_2967,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: いいえ、友人は頭を押さえていますが、受け答えははっきりしていて、行動も普段と変わりません。",False,False,True,False,False,1
behavior_1_2968,"Dispatcher: いつもより元気で普通に過ごしていますか？
Caller: はい、痛みはあるようですが、話し方も動きも普段どおりで変わった様子はありません。",False,False,True,False,False,1
behavior_1_2969,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: いいえ、少し顔色は悪いですが、会話も行動もいつもと同じです。",False,False,True,False,False,1
behavior_1_2970,"Dispatcher: 何か変わったことはありますか？
Caller: いいえ、頭痛以外は特に普段と変わりません。",False,False,True,False,False,1
behavior_2_2971,"Dispatcher: 何か変わった様子はありますか？
Caller: 職場から連絡を受けただけで、受け答えや行動がいつもと違うかまでは確認できていません。",False,False,True,False,False,2
behavior_2_2972,"Dispatcher: いつもと違う振る舞いはありますか？
Caller: それは分かりません。",False,False,True,False,False,2
behavior_2_2973,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: 今は本人と別の部屋にいて見えていないので、いつもと違う様子があるかは確認できません。",False,False,True,False,False,2
behavior_2_2974,"Dispatcher: 何か変わったことはありますか？
Caller: まだそこは確認できていません。",False,False,True,False,False,2
behavior_2_2975,"Dispatcher: いつも通り話したり動いたりできていますか？
Caller: 頭が痛いとは聞いていますが、普段と違う振る舞いがあるかは分かりません。",False,False,True,False,False,2
behavior_-1_2976,"Dispatcher: いつもの頭痛ではなく、急に強く出た感じですか？
Caller: いいえ、朝から少しずつ痛くなってきたようで、急に激しくなったわけではありません。",False,False,True,False,False,-1
behavior_-1_2977,"Dispatcher: 体の動きで気になることはありますか？
Caller: いいえ、妻は手足のしびれも麻痺もなく、普通に動かせています。",False,False,True,False,False,-1
behavior_-1_2978,"Dispatcher: しびれや麻痺はありますか？
Caller: いいえ、しびれや麻痺はありません。",False,False,True,False,False,-1
behavior_-1_2979,"Dispatcher: 片側の手足に違和感はありますか？
Caller: 本人から頭痛の連絡だけ受けていて、しびれや麻痺があるかまでは確認できていません。",False,False,True,False,False,-1
behavior_-1_2980,"Dispatcher: 手足は普通に動かせていますか？
Caller: 今見る限りでは問題なさそうで、しびれたり動かしにくかったりはしていません。",False,False,True,False,False,-1
behavior_0_2981,"Dispatcher: ぼんやりしている、返事がおかしいなど、普段と違う様子はありますか？
Caller: はい、同僚なんですが、質問しても話がかみ合わず、いつもより反応がかなり変です。",False,False,True,False,False,0
behavior_0_2982,"Dispatcher: 何か変わったことはありますか？
Caller: はい、受け答えが普段と違っておかしいです。",False,False,True,False,False,0
behavior_0_2983,"Dispatcher: いつも通りの様子ですか？
Caller: いいえ、母はさっきから落ち着きがなくて、普段と違う行動をしています。",False,False,True,False,False,0
behavior_0_2984,"Dispatcher: 普段と比べて、受け答えや行動に違いはありますか？
Caller: はい、夫は呼びかけには応じますが、返事がちぐはぐで、いつもの様子ではありません。",False,False,True,False,False,0
behavior_0_2985,"Dispatcher: 何か変わった様子はありますか？
Caller: はい、友人が急に同じことを何度も言っていて、明らかに普段と違います。",False,False,True,False,False,0
behavior_1_2986,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: いいえ、頭は痛がっていますが、受け答えや様子はいつも通りです。",False,False,True,False,False,1
behavior_1_2987,"Dispatcher: 何か変わったことはありますか？
Caller: いえ、特に様子は変わっていません。",False,False,True,False,False,1
behavior_1_2988,"Dispatcher: ぼんやりしている、返事がおかしいなど、いつもと違う様子はありますか？
Caller: いいえ、同僚は頭痛を訴えていますが、会話は普通で行動も普段と変わりません。",False,False,True,False,False,1
